  287.1666  3  0    2.9995    0.3000    0.4424    0.0000    1.3815   -0.5343    0.1961    0.0067    2.5074   -1.7777  0.1064E+02  0.6475E+02 -0.5060E-09  0.4835E-12  0.2123E+03  0.495
  287.1812  3  0    2.9995    0.3000    0.4430    0.0000    1.3848   -0.5343    0.1979    0.0067    2.5129   -1.7777  0.1062E+02  0.6475E+02 -0.5163E-09  0.4999E-12  0.2120E+03  0.494
  287.1958  3  0    2.9995    0.3000    0.4435    0.0000    1.3881   -0.5343    0.1998    0.0067    2.5183   -1.7777  0.1060E+02  0.6476E+02 -0.5268E-09  0.5168E-12  0.2116E+03  0.494
  287.2102  3  0    2.9995    0.3000    0.4441    0.0000    1.3914   -0.5343    0.2017    0.0067    2.5238   -1.7777  0.1059E+02  0.6476E+02 -0.5375E-09  0.5344E-12  0.2112E+03  0.493
  287.2245  3  0    2.9995    0.3000    0.4446    0.0000    1.3947   -0.5343    0.2036    0.0067    2.5293   -1.7777  0.1059E+02  0.6477E+02 -0.5485E-09  0.5526E-12  0.2108E+03  0.492
  287.2386  3  0    2.9995    0.3000    0.4451    0.0000    1.3980   -0.5343    0.2056    0.0067    2.5347   -1.7777  0.1060E+02  0.6478E+02 -0.5596E-09  0.5715E-12  0.2104E+03  0.491
  287.2526  3  0    2.9995    0.3000    0.4456    0.0000    1.4013   -0.5343    0.2076    0.0067    2.5402   -1.7777  0.1062E+02  0.6478E+02 -0.5710E-09  0.5911E-12  0.2099E+03  0.489
  287.2664  3  0    2.9995    0.3000    0.4461    0.0000    1.4046   -0.5343    0.2096    0.0067    2.5456   -1.7777  0.1064E+02  0.6479E+02 -0.5827E-09  0.6115E-12  0.2094E+03  0.488
  287.2801  3  0    2.9995    0.3000    0.4467    0.0000    1.4078   -0.5343    0.2117    0.0068    2.5511   -1.7777  0.1068E+02  0.6480E+02 -0.5945E-09  0.6327E-12  0.2089E+03  0.487
  287.2936  3  0    2.9995    0.3000    0.4472    0.0000    1.4111   -0.5343    0.2139    0.0068    2.5565   -1.7777  0.1072E+02  0.6481E+02 -0.6066E-09  0.6547E-12  0.2084E+03  0.486
  287.3071  3  0    2.9995    0.3000    0.4477    0.0000    1.4144   -0.5343    0.2161    0.0068    2.5620   -1.7777  0.1077E+02  0.6481E+02 -0.6190E-09  0.6775E-12  0.2078E+03  0.484
  287.3203  3  0    2.9994    0.3000    0.4481    0.0000    1.4177   -0.5343    0.2184    0.0068    2.5675   -1.7777  0.1084E+02  0.6482E+02 -0.6316E-09  0.7012E-12  0.2072E+03  0.483
  287.3335  3  0    2.9994    0.3000    0.4486    0.0000    1.4211   -0.5343    0.2208    0.0068    2.5729   -1.7777  0.1091E+02  0.6483E+02 -0.6445E-09  0.7259E-12  0.2066E+03  0.481
  287.3465  3  0    2.9994    0.3000    0.4491    0.0000    1.4244   -0.5343    0.2232    0.0069    2.5784   -1.7777  0.1099E+02  0.6484E+02 -0.6576E-09  0.7516E-12  0.2059E+03  0.479
  287.3594  3  0    2.9994    0.3000    0.4496    0.0000    1.4277   -0.5343    0.2257    0.0069    2.5838   -1.7777  0.1109E+02  0.6485E+02 -0.6710E-09  0.7784E-12  0.2052E+03  0.477
  287.3722  3  0    2.9994    0.3000    0.4501    0.0000    1.4310   -0.5343    0.2282    0.0069    2.5893   -1.7777  0.1119E+02  0.6486E+02 -0.6847E-09  0.8062E-12  0.2044E+03  0.475
  287.3848  3  0    2.9994    0.3000    0.4505    0.0000    1.4343   -0.5343    0.2309    0.0069    2.5947   -1.7777  0.1130E+02  0.6487E+02 -0.6986E-09  0.8352E-12  0.2037E+03  0.473
  287.3973  3  0    2.9994    0.3000    0.4510    0.0000    1.4376   -0.5343    0.2336    0.0070    2.6002   -1.7777  0.1143E+02  0.6488E+02 -0.7129E-09  0.8654E-12  0.2028E+03  0.471
  287.4097  3  0    2.9994    0.3000    0.4515    0.0000    1.4409   -0.5343    0.2364    0.0070    2.6056   -1.7777  0.1157E+02  0.6489E+02 -0.7274E-09  0.8969E-12  0.2020E+03  0.469
  287.4220  3  0    2.9994    0.3000    0.4519    0.0000    1.4442   -0.5343    0.2393    0.0070    2.6111   -1.7777  0.1172E+02  0.6491E+02 -0.7423E-09  0.9297E-12  0.2010E+03  0.466
  287.4341  3  0    2.9994    0.3000    0.4524    0.0000    1.4475   -0.5343    0.2423    0.0071    2.6166   -1.7777  0.1188E+02  0.6492E+02 -0.7574E-09  0.9640E-12  0.2001E+03  0.464
  287.4461  3  0    2.9994    0.3000    0.4528    0.0000    1.4509   -0.5343    0.2454    0.0071    2.6220   -1.7777  0.1205E+02  0.6493E+02 -0.7729E-09  0.9997E-12  0.1991E+03  0.461
  287.4580  3  0    2.9993    0.3000    0.4533    0.0000    1.4542   -0.5343    0.2486    0.0071    2.6275   -1.7777  0.1224E+02  0.6495E+02 -0.7886E-09  0.1037E-11  0.1980E+03  0.458
  287.4698  3  0    2.9993    0.3000    0.4537    0.0000    1.4575   -0.5343    0.2519    0.0072    2.6329   -1.7777  0.1244E+02  0.6496E+02 -0.8047E-09  0.1076E-11  0.1969E+03  0.455
  287.4815  3  0    2.9993    0.3000    0.4541    0.0000    1.4608   -0.5343    0.2553    0.0072    2.6384   -1.7777  0.1265E+02  0.6498E+02 -0.8212E-09  0.1117E-11  0.1958E+03  0.451
  287.4930  3  0    2.9993    0.3000    0.4546    0.0000    1.4641   -0.5343    0.2589    0.0073    2.6438   -1.7777  0.1287E+02  0.6500E+02 -0.8379E-09  0.1159E-11  0.1946E+03  0.448
  287.5045  3  0    2.9993    0.3000    0.4550    0.0000    1.4675   -0.5343    0.2626    0.0073    2.6493   -1.7777  0.1311E+02  0.6502E+02 -0.8551E-09  0.1204E-11  0.1933E+03  0.444
  287.5158  3  0    2.9993    0.3000    0.4554    0.0000    1.4708   -0.5343    0.2664    0.0074    2.6547   -1.7777  0.1336E+02  0.6504E+02 -0.8725E-09  0.1251E-11  0.1920E+03  0.440
  287.5270  3  0    2.9993    0.3000    0.4558    0.0000    1.4741   -0.5343    0.2704    0.0074    2.6602   -1.7777  0.1363E+02  0.6506E+02 -0.8904E-09  0.1299E-11  0.1906E+03  0.436
  287.5381  3  0    2.9993    0.3000    0.4562    0.0000    1.4775   -0.5343    0.2745    0.0075    2.6657   -1.7777  0.1391E+02  0.6508E+02 -0.9086E-09  0.1351E-11  0.1892E+03  0.432
  287.5490  3  0    2.9993    0.3000    0.4566    0.0000    1.4808   -0.5343    0.2788    0.0075    2.6711   -1.7777  0.1421E+02  0.6510E+02 -0.9271E-09  0.1404E-11  0.1877E+03  0.427
  287.5599  3  0    2.9993    0.3000    0.4570    0.0000    1.4841   -0.5343    0.2832    0.0076    2.6766   -1.7777  0.1451E+02  0.6513E+02 -0.9461E-09  0.1460E-11  0.1862E+03  0.422
  287.5707  3  0    2.9992    0.3000    0.4574    0.0000    1.4875   -0.5343    0.2879    0.0077    2.6820   -1.7777  0.1484E+02  0.6516E+02 -0.9654E-09  0.1519E-11  0.1846E+03  0.417
  287.5813  3  0    2.9992    0.3000    0.4578    0.0000    1.4908   -0.5343    0.2927    0.0077    2.6875   -1.7777  0.1517E+02  0.6518E+02 -0.9852E-09  0.1581E-11  0.1830E+03  0.411
  287.5919  3  0    2.9992    0.3000    0.4582    0.0000    1.4942   -0.5343    0.2977    0.0078    2.6929   -1.7777  0.1552E+02  0.6522E+02 -0.1005E-08  0.1646E-11  0.1813E+03  0.405
  287.6023  3  0    2.9992    0.3000    0.4586    0.0000    1.4975   -0.5343    0.3029    0.0079    2.6984   -1.7777  0.1588E+02  0.6525E+02 -0.1026E-08  0.1714E-11  0.1795E+03  0.399
  287.6126  3  0    2.9992    0.3000    0.4590    0.0000    1.5008   -0.5343    0.3083    0.0080    2.7039   -1.7777  0.1626E+02  0.6529E+02 -0.1047E-08  0.1785E-11  0.1777E+03  0.393
  287.6229  3  0    2.9992    0.3000    0.4594    0.0000    1.5042   -0.5343    0.3140    0.0080    2.7093   -1.7777  0.1665E+02  0.6532E+02 -0.1068E-08  0.1860E-11  0.1759E+03  0.386
  287.6330  3  0    2.9992    0.3000    0.4597    0.0000    1.5075   -0.5343    0.3198    0.0081    2.7148   -1.7777  0.1704E+02  0.6537E+02 -0.1090E-08  0.1938E-11  0.1740E+03  0.379
  287.6430  3  0    2.9992    0.3000    0.4601    0.0000    1.5109   -0.5343    0.3258    0.0082    2.7202   -1.7777  0.1745E+02  0.6541E+02 -0.1113E-08  0.2020E-11  0.1721E+03  0.371
  287.6530  3  0    2.9992    0.3000    0.4605    0.0000    1.5142   -0.5343    0.3321    0.0083    2.7257   -1.7777  0.1787E+02  0.6546E+02 -0.1135E-08  0.2107E-11  0.1702E+03  0.364
  287.6628  3  0    2.9992    0.3000    0.4609    0.0000    1.5176   -0.5343    0.3386    0.0084    2.7311   -1.7777  0.1829E+02  0.6551E+02 -0.1159E-08  0.2197E-11  0.1682E+03  0.355
  287.6725  3  0    2.9991    0.3000    0.4612    0.0000    1.5209   -0.5343    0.3453    0.0085    2.7366   -1.7777  0.1871E+02  0.6556E+02 -0.1182E-08  0.2292E-11  0.1662E+03  0.347
  287.6822  3  0    2.9991    0.3000    0.4616    0.0000    1.5243   -0.5343    0.3522    0.0086    2.7420   -1.7777  0.1914E+02  0.6562E+02 -0.1207E-08  0.2391E-11  0.1642E+03  0.338
  287.6917  3  0    2.9991    0.3000    0.4619    0.0000    1.5277   -0.5343    0.3594    0.0087    2.7475   -1.7777  0.1957E+02  0.6568E+02 -0.1231E-08  0.2495E-11  0.1622E+03  0.328
  287.7011  3  0    2.9991    0.3000    0.4623    0.0000    1.5310   -0.5343    0.3667    0.0088    2.7530   -1.7777  0.1999E+02  0.6575E+02 -0.1257E-08  0.2604E-11  0.1602E+03  0.319
  287.7105  3  0    2.9991    0.3000    0.4626    0.0000    1.5344   -0.5343    0.3742    0.0089    2.7584   -1.7777  0.2041E+02  0.6583E+02 -0.1282E-08  0.2717E-11  0.1582E+03  0.308
  287.7198  3  0    2.9991    0.3000    0.4630    0.0000    1.5378   -0.5343    0.3819    0.0090    2.7639   -1.7777  0.2081E+02  0.6590E+02 -0.1309E-08  0.2835E-11  0.1562E+03  0.298
  287.7289  3  0    2.9991    0.3000    0.4633    0.0000    1.5411   -0.5343    0.3898    0.0092    2.7693   -1.7777  0.2121E+02  0.6599E+02 -0.1336E-08  0.2959E-11  0.1543E+03  0.287
  287.7380  3  0    2.9991    0.3000    0.4636    0.0000    1.5445   -0.5343    0.3977    0.0093    2.7748   -1.7777  0.2158E+02  0.6608E+02 -0.1363E-08  0.3087E-11  0.1524E+03  0.276
  287.7469  3  0    2.9990    0.3000    0.4640    0.0000    1.5479   -0.5343    0.4058    0.0094    2.7802   -1.7777  0.2193E+02  0.6617E+02 -0.1391E-08  0.3220E-11  0.1505E+03  0.264
  287.7559  3  0    2.9990    0.3000    0.4643    0.0000    1.5512   -0.5343    0.4139    0.0095    2.7857   -1.7777  0.2225E+02  0.6627E+02 -0.1420E-08  0.3357E-11  0.1487E+03  0.253
  287.7646  3  0    2.9990    0.3000    0.4646    0.0000    1.5546   -0.5343    0.4220    0.0096    2.7911   -1.7777  0.2255E+02  0.6638E+02 -0.1449E-08  0.3500E-11  0.1470E+03  0.241
  287.7733  3  0    2.9990    0.3000    0.4650    0.0000    1.5580   -0.5343    0.4302    0.0097    2.7966   -1.7777  0.2280E+02  0.6649E+02 -0.1478E-08  0.3647E-11  0.1453E+03  0.228
  287.7820  3  0    2.9990    0.3000    0.4653    0.0000    1.5614   -0.5343    0.4383    0.0098    2.8021   -1.7777  0.2303E+02  0.6661E+02 -0.1509E-08  0.3798E-11  0.1437E+03  0.216
  287.7848  4  0    2.9990    0.3000    0.4654    0.0000    1.5625   -0.5343    0.4409    0.0099    2.8038   -1.7777  0.2309E+02  0.6666E+02 -0.1540E-08  0.3953E-11  0.1433E+03  0.212
  288.2184  4  0    2.9983    0.3000    0.4696    0.0000    1.5527   -0.5343    0.4310    0.0099    2.7880   -1.7777  0.2419E+02  0.7328E+02 -0.1550E-08  0.4004E-11  0.1433E+03  0.212
  288.6520  4  0    2.9977    0.3000    0.4738    0.0000    1.5436   -0.5343    0.4220    0.0099    2.7733   -1.7777  0.2526E+02  0.7937E+02 -0.1462E-08  0.3676E-11  0.1433E+03  0.212
  289.0856  4  0    2.9971    0.3000    0.4781    0.0000    1.5352   -0.5343    0.4139    0.0099    2.7597   -1.7777  0.2630E+02  0.8500E+02 -0.1384E-08  0.3394E-11  0.1433E+03  0.212
  289.5192  4  0    2.9965    0.3000    0.4823    0.0000    1.5275   -0.5343    0.4065    0.0099    2.7471   -1.7776  0.2730E+02  0.9024E+02 -0.1316E-08  0.3152E-11  0.1434E+03  0.212
  289.9528  4  0    2.9960    0.3000    0.4865    0.0000    1.5204   -0.5343    0.3999    0.0099    2.7356   -1.7776  0.2826E+02  0.9514E+02 -0.1256E-08  0.2943E-11  0.1434E+03  0.212
  290.3864  4  0    2.9954    0.3000    0.4908    0.0000    1.5139   -0.5343    0.3939    0.0099    2.7249   -1.7776  0.2917E+02  0.9975E+02 -0.1204E-08  0.2764E-11  0.1434E+03  0.212
  290.8200  4  0    2.9949    0.3000    0.4950    0.0000    1.5079   -0.5343    0.3885    0.0098    2.7152   -1.7776  0.3004E+02  0.1041E+03 -0.1157E-08  0.2608E-11  0.1434E+03  0.212
  291.2536  4  0    2.9945    0.3000    0.4992    0.0000    1.5025   -0.5343    0.3836    0.0098    2.7064   -1.7776  0.3085E+02  0.1083E+03 -0.1116E-08  0.2474E-11  0.1434E+03  0.212
  291.6872  4  0    2.9940    0.3000    0.5034    0.0000    1.4976   -0.5343    0.3793    0.0098    2.6984   -1.7776  0.3161E+02  0.1122E+03 -0.1080E-08  0.2357E-11  0.1435E+03  0.212
  292.1208  4  0    2.9935    0.3000    0.5077    0.0000    1.4932   -0.5343    0.3754    0.0098    2.6911   -1.7776  0.3232E+02  0.1160E+03 -0.1049E-08  0.2257E-11  0.1435E+03  0.212
